migration_year,current_state,prev_state,migration
2016,Florida,Kentucky,8588
2016,Florida,Louisiana,5375
2016,Florida,Maine,2859
2016,Florida,Maryland,17648
2016,Florida,Massachusetts,19882
2016,Florida,Michigan,19530
2016,Florida,Minnesota,6778
2016,Florida,Mississippi,6621
2016,Florida,Missouri,11656
2016,Florida,Montana,677
2016,Florida,Nebraska,1870
2016,Florida,Nevada,4273
2016,Florida,New Hampshire,5292
2016,Florida,New Jersey,33966
2016,Florida,New Mexico,3091
2016,Florida,New York,60472
2016,Florida,North Carolina,28726
2016,Florida,North Dakota,1127
2016,Florida,Ohio,29655
2016,Florida,Oklahoma,3124
2016,Florida,Oregon,1258
2016,Florida,Pennsylvania,30258
2016,Florida,Rhode Island,4894
2016,Florida,South Carolina,15904
2016,Florida,South Dakota,535
2016,Florida,Tennessee,18647
2016,Florida,Texas,31153
2016,Florida,Utah,3531
2016,Florida,Vermont,1627
2016,Florida,Virginia,29485
2016,Florida,Washington,6152
2016,Florida,West Virginia,3979
2016,Florida,Wisconsin,11298
2016,Florida,Wyoming,454
2016,Georgia,Alabama,18276
2016,Georgia,Alaska,1287
2016,Georgia,Arizona,3901
2016,Georgia,Arkansas,2388
2016,Georgia,California,18948
2016,Georgia,Colorado,3337
2016,Georgia,Connecticut,6077
2016,Georgia,Delaware,1294
2016,Georgia,District of Columbia ,1473
2016,Georgia,Florida,44846
2016,Georgia,Georgia,N/A
2016,Georgia,Hawaii,768
2016,Georgia,Idaho,935
2016,Georgia,Illinois,7630
2016,Georgia,Indiana,1872
2016,Georgia,Iowa,2123
2016,Georgia,Kansas,2003
2016,Georgia,Kentucky,4049
2016,Georgia,Louisiana,6951
2016,Georgia,Maine,815
2016,Georgia,Maryland,6600
2016,Georgia,Massachusetts,5727
2016,Georgia,Michigan,4744
2016,Georgia,Minnesota,3166
2016,Georgia,Mississippi,5796
2016,Georgia,Missouri,3775
2016,Georgia,Montana,294
2016,Georgia,Nebraska,566
2016,Georgia,Nevada,900
2016,Georgia,New Hampshire,577
2016,Georgia,New Jersey,5201
2016,Georgia,New Mexico,1188
2016,Georgia,New York,24772
2016,Georgia,North Carolina,17750
2016,Georgia,North Dakota,436
2016,Georgia,Ohio,11319
2016,Georgia,Oklahoma,1932
2016,Georgia,Oregon,2212
2016,Georgia,Pennsylvania,8370
2016,Georgia,Rhode Island,399
2016,Georgia,South Carolina,11199
2016,Georgia,South Dakota,336
2016,Georgia,Tennessee,20161
2016,Georgia,Texas,19994
2016,Georgia,Utah,923
2016,Georgia,Vermont,730
2016,Georgia,Virginia,11597
2016,Georgia,Washington,3270
2016,Georgia,West Virginia,838
2016,Georgia,Wisconsin,1273
2016,Georgia,Wyoming,22
2016,Hawaii,Alabama,1182
2016,Hawaii,Alaska,672
2016,Hawaii,Arizona,1852
2016,Hawaii,Arkansas,155
2016,Hawaii,California,13047
2016,Hawaii,Colorado,1643
2016,Hawaii,Connecticut,269
2016,Hawaii,Delaware,54
2016,Hawaii,District of Columbia ,458
2016,Hawaii,Florida,2113
2016,Hawaii,Georgia,2487
2016,Hawaii,Hawaii,N/A
2016,Hawaii,Idaho,94
2016,Hawaii,Illinois,2301
2016,Hawaii,Indiana,930
2016,Hawaii,Iowa,50
2016,Hawaii,Kansas,706
2016,Hawaii,Kentucky,265
2016,Hawaii,Louisiana,305
2016,Hawaii,Maine,0
2016,Hawaii,Maryland,1098
2016,Hawaii,Massachusetts,487
2016,Hawaii,Michigan,379
2016,Hawaii,Minnesota,464
2016,Hawaii,Mississippi,48
2016,Hawaii,Missouri,204
2016,Hawaii,Montana,282
2016,Hawaii,Nebraska,190
2016,Hawaii,Nevada,1491
2016,Hawaii,New Hampshire,0
2016,Hawaii,New Jersey,723
2016,Hawaii,New Mexico,841
2016,Hawaii,New York,1654
2016,Hawaii,North Carolina,2395
2016,Hawaii,North Dakota,0
2016,Hawaii,Ohio,602
2016,Hawaii,Oklahoma,0
2016,Hawaii,Oregon,883
2016,Hawaii,Pennsylvania,836
2016,Hawaii,Rhode Island,340
2016,Hawaii,South Carolina,2528
2016,Hawaii,South Dakota,0
2016,Hawaii,Tennessee,1582
2016,Hawaii,Texas,4485
2016,Hawaii,Utah,589
2016,Hawaii,Vermont,83
2016,Hawaii,Virginia,2033
2016,Hawaii,Washington,4355
2016,Hawaii,West Virginia,20
2016,Hawaii,Wisconsin,54
2016,Hawaii,Wyoming,0
2016,Idaho,Alabama,0
2016,Idaho,Alaska,1638
2016,Idaho,Arizona,4322
2016,Idaho,Arkansas,341
2016,Idaho,California,17019
2016,Idaho,Colorado,3072
2016,Idaho,Connecticut,49
2016,Idaho,Delaware,0
2016,Idaho,District of Columbia ,0
2016,Idaho,Florida,1356
2016,Idaho,Georgia,458
2016,Idaho,Hawaii,1113
2016,Idaho,Idaho,N/A
2016,Idaho,Illinois,757
2016,Idaho,Indiana,158
2016,Idaho,Iowa,480
2016,Idaho,Kansas,133
2016,Idaho,Kentucky,188
2016,Idaho,Louisiana,379
2016,Idaho,Maine,200
2016,Idaho,Maryland,281
2016,Idaho,Massachusetts,423
2016,Idaho,Michigan,382
2016,Idaho,Minnesota,426
2016,Idaho,Mississippi,0
2016,Idaho,Missouri,390
2016,Idaho,Montana,1425
2016,Idaho,Nebraska,65
2016,Idaho,Nevada,3300
2016,Idaho,New Hampshire,46
2016,Idaho,New Jersey,284
2016,Idaho,New Mexico,1508
2016,Idaho,New York,671
2016,Idaho,North Carolina,2116
2016,Idaho,North Dakota,708
2016,Idaho,Ohio,381
2016,Idaho,Oklahoma,178
2016,Idaho,Oregon,2836
2016,Idaho,Pennsylvania,1062
2016,Idaho,Rhode Island,0
2016,Idaho,South Carolina,93
2016,Idaho,South Dakota,142
2016,Idaho,Tennessee,60
2016,Idaho,Texas,2606
2016,Idaho,Utah,7405
2016,Idaho,Vermont,0
2016,Idaho,Virginia,401
2016,Idaho,Washington,9303
2016,Idaho,West Virginia,122
2016,Idaho,Wisconsin,249
2016,Idaho,Wyoming,3030
2016,Illinois,Alabama,2022
2016,Illinois,Alaska,578
2016,Illinois,Arizona,5251
2016,Illinois,Arkansas,1288
2016,Illinois,California,15163
2016,Illinois,Colorado,3257
2016,Illinois,Connecticut,1297
2016,Illinois,Delaware,205
2016,Illinois,District of Columbia ,1083
2016,Illinois,Florida,13021
2016,Illinois,Georgia,6739
2016,Illinois,Hawaii,627
2016,Illinois,Idaho,724
2016,Illinois,Illinois,N/A
2016,Illinois,Indiana,15203
2016,Illinois,Iowa,9541
2016,Illinois,Kansas,2683
2016,Illinois,Kentucky,3791
2016,Illinois,Louisiana,1219
2016,Illinois,Maine,180
2016,Illinois,Maryland,2140
2016,Illinois,Massachusetts,3651
2016,Illinois,Michigan,8176
2016,Illinois,Minnesota,3566
2016,Illinois,Mississippi,1608
2016,Illinois,Missouri,16251
2016,Illinois,Montana,530
2016,Illinois,Nebraska,1214
2016,Illinois,Nevada,1476
2016,Illinois,New Hampshire,741
2016,Illinois,New Jersey,2733
2016,Illinois,New Mexico,309
2016,Illinois,New York,7566
2016,Illinois,North Carolina,4379
2016,Illinois,North Dakota,372
2016,Illinois,Ohio,7260
2016,Illinois,Oklahoma,732
2016,Illinois,Oregon,1025
2016,Illinois,Pennsylvania,3809
2016,Illinois,Rhode Island,358
2016,Illinois,South Carolina,954
2016,Illinois,South Dakota,447
2016,Illinois,Tennessee,6928
2016,Illinois,Texas,13290
2016,Illinois,Utah,1211
2016,Illinois,Vermont,919
2016,Illinois,Virginia,7822
2016,Illinois,Washington,3628
2016,Illinois,West Virginia,880
2016,Illinois,Wisconsin,15595
2016,Illinois,Wyoming,271
2016,Indiana,Alabama,1133
2016,Indiana,Alaska,495
2016,Indiana,Arizona,1185
2016,Indiana,Arkansas,1308
2016,Indiana,California,6970
2016,Indiana,Colorado,1513
2016,Indiana,Connecticut,884
2016,Indiana,Delaware,401
2016,Indiana,District of Columbia ,64
2016,Indiana,Florida,10994
2016,Indiana,Georgia,4503
2016,Indiana,Hawaii,1426
2016,Indiana,Idaho,217
2016,Indiana,Illinois,29883
2016,Indiana,Indiana,N/A
2016,Indiana,Iowa,1496
2016,Indiana,Kansas,1520
2016,Indiana,Kentucky,9978
2016,Indiana,Louisiana,584
2016,Indiana,Maine,712
2016,Indiana,Maryland,1521
2016,Indiana,Massachusetts,926
2016,Indiana,Michigan,8950
2016,Indiana,Minnesota,1989
2016,Indiana,Mississippi,1568
2016,Indiana,Missouri,2363
2016,Indiana,Montana,0
2016,Indiana,Nebraska,108
2016,Indiana,Nevada,480
2016,Indiana,New Hampshire,575
2016,Indiana,New Jersey,4923
2016,Indiana,New Mexico,645
2016,Indiana,New York,2583
2016,Indiana,North Carolina,4496
2016,Indiana,North Dakota,498
2016,Indiana,Ohio,13303
2016,Indiana,Oklahoma,645
2016,Indiana,Oregon,1386
2016,Indiana,Pennsylvania,2165
2016,Indiana,Rhode Island,0
2016,Indiana,South Carolina,1630
2016,Indiana,South Dakota,0
2016,Indiana,Tennessee,2979
2016,Indiana,Texas,9403
2016,Indiana,Utah,254
2016,Indiana,Vermont,119
2016,Indiana,Virginia,3188
2016,Indiana,Washington,1203
2016,Indiana,West Virginia,156
2016,Indiana,Wisconsin,2460
2016,Indiana,Wyoming,0
2016,Iowa,Alabama,395
2016,Iowa,Alaska,662
2016,Iowa,Arizona,1556
2016,Iowa,Arkansas,315
2016,Iowa,California,2380
2016,Iowa,Colorado,3478
2016,Iowa,Connecticut,60
2016,Iowa,Delaware,0
2016,Iowa,District of Columbia ,14
2016,Iowa,Florida,1749
2016,Iowa,Georgia,866
2016,Iowa,Hawaii,30
2016,Iowa,Idaho,566
2016,Iowa,Illinois,14948
2016,Iowa,Indiana,1876
2016,Iowa,Iowa,N/A
